Id,downvotes,upvotes
"47362837","1","0"
"49682847","0","1"
"61730324","0","1"
"62109770","0","1"
"63819965","0","1"
"41503353","0","1"
"69555605","0","0"
"52465659","0","1"
"66540452","0","1"
"56355783","0","1"
"55196536","0","0"
"73077551","0","3"
"56301871","0","1"
"57439363","0","2"
"70579978","0","1"
"75207010","0","1"
"42917516","1","1"
"75898306","0","1"
"76092074","0","0"
"74052233","0","1"
"48037160","0","1"
"77342624","1","0"
"57055296","0","1"
"76254816","0","0"
"66773407","0","0"
"75279531","0","0"
"63338796","0","0"
"49696196","0","0"
"64599334","0","0"
"69996530","0","0"
"43052589","0","0"
"43558904","0","0"
"77313940","0","0"
"44002567","0","0"
"53191200","0","0"
"66712344","0","0"
"69129788","0","0"
"77136761","0","0"
"75455428","0","0"
"62932079","0","0"
"74066878","0","0"
"76654105","0","0"
"56908049","0","0"
"42434525","0","0"
"61602391","0","0"
"71355044","0","0"
"65591810","0","0"
"46407419","0","0"
"69182579","0","0"
"75601458","0","0"
"49488116","0","0"
"59191709","0","0"
"47782738","0","0"
"69216037","0","0"
"54231500","0","2"
"58849055","1","1"
"59140098","0","1"
"76802185","0","1"
"76357273","0","1"
"60398189","0","1"
"71920936","0","1"
"53148006","0","0"
"76936128","0","0"
"44387554","0","0"
"65639289","0","0"
"75980759","0","0"
"63506589","0","0"
"48011765","0","0"
"70224410","0","0"
"56011585","0","0"
"73489700","0","0"
"72141471","0","0"
"49445328","0","0"
"53901890","0","0"
"51219690","0","0"
"64331023","0","0"
"58290705","0","0"
"50906254","0","0"
"75722148","0","0"
"59956210","0","0"
"77068387","0","0"
"62959520","0","0"
"76541508","0","0"
"71142952","0","0"
"43167975","0","0"
"46248441","0","0"
"70521745","0","0"
"44662649","0","0"
"69914749","0","0"
"74705556","0","0"
"60172290","1","0"
"45039596","0","2"
"45656986","0","1"
"54987749","0","2"
"63433550","0","1"
"54023760","0","2"
"46844281","0","1"
"64314395","0","1"
"47245446","0","1"
"66098184","0","2"
"41774292","3","3"
"67739538","0","1"
"51838748","0","1"
"51985151","1","1"
"52606088","2","3"
"68028984","0","1"
"49313316","0","1"
"59399024","0","1"
"54691258","1","2"
"54836912","0","3"
"73048961","1","2"
"73442798","0","1"
"74302649","0","0"
"57524655","0","1"
"74887412","0","0"
"46858544","0","1"
"56959138","0","1"
"59192381","1","1"
"76288388","0","1"
"72303714","0","2"
"71201448","0","1"
"76854842","0","1"
"45822264","0","1"
"60282592","0","1"
"72051325","1","0"
"48882871","0","0"
"52237633","0","0"
"50445088","0","0"
"57589163","0","0"
"50629707","0","0"
"76852561","0","0"
"44656700","0","0"
"75722617","0","0"
"71513810","0","0"
"66164807","0","0"
"54823278","0","0"
"58447184","0","0"
"47748249","0","0"
"41580440","0","0"
"45420981","0","0"
"77486904","0","0"
"47165553","0","0"
"47340488","0","0"
"48063316","0","0"
"64960596","0","0"
"41535359","0","0"
"54737238","0","0"
"55530906","0","0"
"75721876","0","0"
"72141056","0","0"
"76171489","0","0"
"57787849","0","0"
"69942207","0","0"
"53511757","0","0"
"50968144","0","0"
"44071960","1","1"
"44134366","0","0"
"62081045","1","0"
"45701839","0","1"
"66433729","0","0"
"51186953","0","1"
"68508061","0","1"
"52200664","0","1"
"67130426","0","1"
"53865344","3","0"
"68213753","0","1"
"55328480","0","1"
"74069549","0","1"
"56954328","1","4"
"71861071","0","1"
"75021924","0","1"
"58409941","0","3"
"43547429","0","1"
"72472129","0","1"
"65957748","0","1"
"76340414","0","1"
"76663261","0","0"
"47222851","0","0"
"62334869","0","0"
"52936678","0","0"
"54569037","0","0"
"72426666","0","0"
"61800253","0","0"
"60648631","0","0"
"75845838","0","0"
"76159079","0","0"
"72163872","0","0"
"72303230","0","0"
"75257854","0","0"
"43889171","0","0"
"68504575","0","0"
"70368537","0","0"
"72871507","0","0"
"64299248","0","0"
"66652762","0","0"
"72324338","0","0"
"74836533","0","0"
"62071593","0","0"
"59072395","0","0"
"59576942","0","0"
"66257998","0","0"
"74712714","0","0"
"74631614","0","0"
"57017413","0","0"
"63902058","0","0"
"77510944","0","0"
"65076773","0","0"
"62550754","0","0"
"71643632","0","0"
"75056149","0","0"
"45322444","0","0"
"53944821","1","3"
"62025128","0","1"
"44883798","0","0"
"62182141","1","1"
"45129569","0","2"
"45194296","0","1"
"54144713","0","53"
"54220991","0","21"
"62831812","0","1"
"60836017","0","1"
"51414732","0","2"
"47770579","0","22"
"41958061","0","8"
"46452044","0","4"
"47622544","0","23"
"59766671","0","4"
"60119650","0","3"
"42395479","0","1"
"65684393","0","1"
"51002532","0","4"
"52952045","0","5"
"47070806","0","5"
"45220938","0","30"
"62927193","0","6"
"46889833","0","3"
"61029255","0","2"
"44776146","0","10"
"48010243","0","7"
"50802586","0","1"
"68053179","0","1"
"68867623","0","2"
"69287496","0","2"
"41548646","3","7"
"69462739","0","2"
"67267522","2","3"
"53740231","0","3"
"59009116","0","3"
"44909444","0","2"
"71152734","0","1"
"42122824","0","3"
"69266179","0","1"
"44733597","1","1"
"55508867","1","4"
"62131106","0","1"
"71123771","0","1"
"73598701","1","1"
"46153298","0","1"
"70211371","0","5"
"56709525","1","5"
"70742353","0","2"
"57165844","0","5"
"62758554","0","1"
"74770226","0","1"
"42233121","0","2"
"57817985","0","1"
"72431550","0","2"
"42513415","0","3"
"57955253","2","4"
"75183361","0","1"
"75837443","0","2"
"43539270","0","1"
"43626513","0","0"
"68674929","0","4"
"76520287","0","1"
"76569312","1","0"
"74972880","0","5"
"57519016","0","3"
"56633510","0","5"
"70057660","0","3"
"77129698","0","1"
"64850939","0","0"
"75489837","0","0"
"56426170","0","0"
"55355324","0","0"
"74823664","0","0"
"73648251","0","0"
"71530960","0","0"
"75900104","0","0"
"44829211","0","0"
"47981488","0","0"
"56629738","0","0"
"43353789","0","0"
"67417206","0","0"
"69798577","0","0"
"64842622","0","0"
"74615324","0","0"
"76058842","0","0"
"75331166","0","0"
"42839911","0","0"
"68482151","0","0"
"57905884","0","0"
"52604687","0","0"
"64174322","0","0"
"62038779","0","0"
"76720934","0","0"
"63615372","0","0"
"75658937","0","0"
"48394406","0","0"
"51056388","0","0"
"57403306","0","0"
"51858949","0","0"
"60887301","0","0"
"62440484","0","0"
"43401723","0","0"
"70378122","0","0"
"75012806","0","0"
"62328490","0","0"
"67581882","0","0"
"77352947","0","0"
"76618372","0","0"
"66515447","0","0"
"59676018","0","0"
"44215948","0","0"
"76183728","0","0"
"75353061","0","0"
"64352945","0","0"
"72461770","0","0"
"51971845","0","0"
"65881938","0","0"
"57393055","0","0"
"50382000","0","3"
"52431474","0","3"
"42586754","0","8"
"48676152","2","64"
"44438962","0","2"
"44732354","0","2"
"61484829","0","1"
"50744024","0","57"
"45632157","0","2"
"63141959","0","2"
"46644023","0","12"
"64263345","0","4"
"62797517","0","1"
"64852847","0","0"
"44006621","3","39"
"55467751","0","2"
"48102892","0","0"
"65706818","0","3"
"48425240","0","1"
"60733197","0","3"
"56988747","0","0"
"66158788","0","3"
"49393734","0","1"
"47876530","0","5"
"49453707","0","4"
"53300465","0","3"
"49799223","1","4"
"41654587","0","2"
"67244361","2","0"
"66845805","0","6"
"43046476","0","2"
"48990948","0","13"
"43940700","1","5"
"50528456","2","0"
"53033117","0","1"
"46323244","1","1"
"43136771","0","5"
"68619125","0","1"
"51534507","0","2"
"63852061","0","15"
"54024299","0","3"
"41481512","0","2"
"52294334","0","5"
"69349707","0","1"
"51964284","0","5"
"52302664","0","2"
"69771777","0","1"
"52757403","1","2"
"66031862","0","2"
"53120825","0","1"
"41897108","0","1"
"54045856","0","3"
"61696008","0","1"
"52788591","0","1"
"65576340","0","1"
"54422197","0","8"
"72672101","0","1"
"70957676","0","7"
"59501880","0","2"
"72857765","0","1"
"73118543","1","4"
"60830938","0","7"
"60664526","0","1"
"71052090","0","10"
"52306882","0","11"
"57062586","0","8"
"72285243","0","5"
"74372687","0","1"
"55677944","0","3"
"74491316","0","1"
"74494217","2","0"
"75031209","1","0"
"42783656","0","2"
"42935993","0","1"
"75508503","0","1"
"64180362","0","1"
"58440782","1","1"
"60659731","0","4"
"69367479","0","4"
"58854665","0","1"
"76026327","0","1"
"42494209","0","3"
"59053720","1","1"
"76127585","1","1"
"64162310","0","12"
"75698177","0","4"
"55099799","0","3"
"77193572","0","1"
"50825140","0","11"
"64395682","0","1"
"52850389","0","1"
"72078653","0","0"
"43419656","0","0"
"51641805","0","0"
"42040950","0","0"
"74129916","0","0"
"75928748","0","0"
"74283790","0","0"
"74100678","0","0"
"66326492","0","0"
"76496527","0","0"
"55564268","0","0"
"68245979","0","0"
"75865831","0","0"
"59329211","0","0"
"73538515","0","0"
"69916729","0","0"
"42282015","0","0"
"62490318","0","0"
"75640613","0","0"
"76618896","0","0"
"74590470","0","0"
"65766440","0","0"
"53856645","0","0"
"72516085","0","0"
"70665207","0","0"
"73167187","0","0"
"71450346","0","0"
"48818858","0","0"
"44021292","2","0"
"44077527","0","1"
"62082262","0","1"
"44520875","0","3"
"43655387","0","1"
"62550249","0","3"
"62875067","0","3"
"46236655","1","2"
"64373612","1","1"
"60090516","1","1"
"47524115","0","1"
"47890691","1","0"
"47836248","0","1"
"48267257","0","1"
"65566157","0","2"
"65764791","1","0"
"48666548","0","1"
"66011272","0","0"
"66555735","0","0"
"49685941","0","1"
"67460075","0","2"
"50491694","0","1"
"51077996","0","1"
"69004151","0","1"
"52850087","1","0"
"69906605","0","1"
"44277013","0","1"
"60986886","0","3"
"71266828","0","1"
"55084927","0","2"
"52929290","0","6"
"65725811","0","1"
"53408718","0","2"
"73360965","0","1"
"56232372","0","1"
"73524406","0","1"
"46716134","0","1"
"57573160","0","1"
"52983137","0","7"
"58137972","0","2"
"75716633","0","2"
"75719435","0","1"
"75754796","0","1"
"43401663","0","7"
"53449596","0","4"
"76469242","0","0"
"76650926","1","0"
"60001442","1","1"
"74783807","0","1"
"71661285","0","1"
"46553740","0","1"
"75962757","0","0"
"45882450","0","0"
"74290043","0","0"
"73500233","0","0"
"77374491","0","0"
"47273290","0","0"
"44477558","0","0"
"57105126","0","0"
"59711351","0","0"
"74150612","0","0"
"76050500","0","0"
"59027903","0","0"
"43734709","0","0"
"53480099","0","0"
"54642673","0","0"
"76841573","0","0"
"59174998","0","0"
"69160018","0","0"
"76740627","0","0"
"76491017","0","0"
"51429888","0","0"
"71078134","0","0"
"75683338","0","0"
"54609564","0","0"
"77400840","0","0"
"76563196","0","0"
"60375604","0","0"
"76921113","0","0"
"44326056","0","1"
"53316878","0","3"
"45156254","0","2"
"65293007","1","2"
"66475393","0","2"
"69096205","0","1"
"65548766","0","1"
"69557920","0","1"
"70442456","0","0"
"66365192","0","1"
"59817236","0","1"
"55069947","0","1"
"69444083","0","1"
"72717017","0","1"
"56555017","0","1"
"51987593","0","2"
"41644184","1","0"
"57148720","0","1"
"57518920","0","1"
"75069932","0","1"
"57997671","3","0"
"58272059","0","1"
"58119657","0","0"
"56173179","0","1"
"54548712","0","1"
"70398067","0","1"
"76963163","0","0"
"63076909","0","2"
"76036307","0","1"
"77463516","0","1"
"60769831","0","1"
"75441463","0","0"
"64780542","0","0"
"64562336","0","0"
"77100341","0","0"
"45097732","0","0"
"73776192","0","0"
"71937885","0","0"
"76152441","0","0"
"69443053","0","0"
"75463258","0","0"
"44451103","0","0"
"66043233","0","0"
"41550527","0","0"
"73577837","0","0"
"56005508","0","0"
"67906731","0","0"
"51042109","0","0"
"42699383","0","0"
"77348263","0","0"
"74211201","0","0"
"67985127","0","0"
"67029586","0","0"
"76663755","0","0"
"72646175","0","0"
"64802649","0","0"
"73203959","0","0"
"61233239","0","0"
"53386059","0","0"
"76877439","0","0"
"71906754","0","0"
"74658772","0","0"
"77450253","0","0"
"77506276","0","0"
"59785565","0","0"
"66682466","0","0"
"52992503","0","0"
"61036347","0","0"
"68941893","0","0"
"74517128","0","0"
"61645988","0","2"
"42907070","0","1"
"62881453","0","0"
"63473124","0","1"
"64421707","1","2"
"49442190","0","1"
"47401060","0","1"
"47526333","0","2"
"48542738","1","1"
"66435730","0","1"
"52323134","0","1"
"66118610","0","2"
"50735385","0","3"
"68085325","0","2"
"68281697","0","1"
"69469237","0","1"
"70400426","0","1"
"53674649","0","1"
"54730416","0","1"
"72196445","0","1"
"74219654","1","1"
"41703419","0","1"
"57483095","0","1"
"74990058","0","1"
"57968409","0","1"
"75756257","0","1"
"76056535","1","0"
"59061116","0","1"
"59491564","0","1"
"50838227","0","1"
"42040544","0","1"
"77483323","1","0"
"45362483","0","1"
"51724221","0","0"
"61056186","0","0"
"64692602","0","0"
"54255974","0","0"
"77533712","0","0"
"64770733","0","0"
"77151968","0","0"
"50941851","0","0"
"54093344","0","0"
"61519057","0","0"
"74976912","0","0"
"65108041","0","0"
"51090560","0","0"
"63357190","0","0"
"68388435","0","0"
"60675610","0","0"
"63744333","0","0"
"44277800","0","0"
"50869663","0","0"
"41508304","0","0"
"66248387","0","0"
"66931687","0","0"
"41806439","0","0"
"70499221","0","0"
"62529912","0","0"
"55586187","0","0"
"49545559","0","0"
"59014366","0","0"
"42026307","0","1"
"44380186","0","2"
"61724596","0","2"
"45546062","0","1"
"54515181","0","11"
"41600328","0","13"
"45661109","0","50"
"46088014","0","2"
"47510124","0","5"
"46200789","0","4"
"43455185","0","5"
"63746195","1","0"
"48835154","0","5"
"47140152","0","2"
"58320567","0","8"
"47739929","0","1"
"44129303","0","16"
"66134277","0","1"
"60316412","1","7"
"66783854","0","2"
"42685694","0","8"
"67875467","0","1"
"49113912","0","2"
"51077685","0","0"
"51253980","1","1"
"62953942","0","12"
"68842671","1","1"
"68870644","0","0"
"47691169","0","1"
"69572142","1","2"
"52963492","0","1"
"53372078","1","4"
"70609720","0","9"
"53884698","0","3"
"55593017","0","5"
"65523527","0","1"
"45677943","0","1"
"52539359","3","3"
"66528234","3","8"
"71130584","0","2"
"58977892","0","6"
"42814271","0","2"
"54631904","0","2"
"71664383","0","3"
"72936378","1","0"
"46344035","0","3"
"56155054","0","0"
"73456504","0","2"
"42508841","0","2"
"47269212","0","6"
"55138738","0","2"
"74587300","1","1"
"70213862","0","1"
"50355437","0","4"
"42725090","0","1"
"42717862","0","1"
"42959086","1","0"
"58460286","0","3"
"75801790","1","1"
"43663955","0","1"
"43761087","0","3"
"76627536","0","0"
"59854603","0","1"
"59853259","0","1"
"59901460","0","2"
"62064783","0","2"
"70110748","0","1"
"65618399","0","2"
"60227278","0","1"
"77167964","0","2"
"44250502","0","20"
"43042527","0","0"
"47440034","0","0"
"63366028","0","0"
"61272263","0","0"
"73626687","0","0"
"43237795","0","0"
"56840220","0","0"
"55150753","0","0"
"61851844","0","0"
"70396103","0","0"
"76384872","0","0"
"75372412","0","0"
"75210090","0","0"
"61409013","0","0"
"65455467","0","0"
"42814407","0","0"
"64578449","0","0"
"42688983","0","0"
"72992405","0","0"
"77177721","0","0"
"56093098","0","0"
"61625878","0","0"
"63818807","0","0"
"74834009","0","0"
"74801769","0","0"
"44318230","0","0"
"50666612","0","0"
"76074430","0","0"
"49271195","0","0"
"59846851","0","0"
"55088936","0","0"
"70391714","0","0"
"61867611","0","0"
"42639332","0","3"
"62858581","1","1"
"46222812","0","5"
"46828824","0","1"
"53048205","0","2"
"62809828","0","1"
"54794608","0","1"
"49624635","0","0"
"61843408","0","3"
"50294150","0","3"
"50329459","0","3"
"50510787","1","0"
"67770956","0","1"
"61057301","1","0"
"68722638","0","5"
"50950266","0","1"
"52089523","1","0"
"43575799","0","0"
"65595547","0","1"
"52656114","0","2"
"69506696","0","2"
"68472667","1","5"
"57585520","0","3"
"64243247","0","2"
"53880525","0","1"
"71601833","0","2"
"70608968","0","1"
"54973663","2","0"
"55848612","0","1"
"56642922","0","0"
"70495329","0","1"
"71478533","0","1"
"49696588","0","4"
"58502697","0","3"
"58738195","1","4"
"76488986","1","3"
"76698274","1","1"
"60460321","1","0"
"64290361","0","0"
"76098153","0","0"
"68973773","0","0"
"58815802","0","0"
"57429455","0","0"
"41622383","0","0"
"48558638","0","0"
"74008045","0","0"
"76319262","0","0"
"51684289","0","0"
"44528253","0","0"
"75799800","0","0"
"60930236","0","0"
"76986817","0","0"
"76507867","0","0"
"75372526","0","0"
"76827804","0","0"
"59231906","1","0"
"72415472","0","1"
"50694489","0","0"
"60718439","0","0"
"71580201","0","0"
"48961436","0","0"
"71148115","0","0"
"45531914","0","0"
"68748994","0","0"
"67169426","0","0"
"71144802","0","0"
"75221234","0","0"
"52846111","0","0"
"49131610","0","0"
"57906860","0","0"
"62283468","0","0"
"68528767","0","0"
"65064526","0","0"
"60639835","0","0"
"76464611","0","0"
"73644218","0","0"
"51830054","0","0"
"73566792","0","0"
"76254397","0","0"
"53279624","0","0"
"45910103","0","0"
"51143243","0","0"
"47797507","0","9"
"44503257","1","2"
"44546965","0","1"
"58753313","3","4"
"62000942","0","4"
"45109111","0","2"
"58414203","0","2"
"50144628","0","41"
"46165055","1","0"
"44940199","0","2"
"48429257","0","17"
"44188270","2","73"
"64482952","0","1"
"58629414","0","1"
"64624106","0","3"
"64635970","0","1"
"63743853","0","2"
"52415159","0","4"
"46846603","0","1"
"62160676","0","1"
"48432351","0","1"
"49150718","0","12"
"54423838","0","10"
"57344904","0","15"
"54977273","0","11"
"43525186","0","16"
"67567279","0","1"
"62073445","0","1"
"67871988","0","3"
"50999364","0","2"
"68255801","1","0"
"44699307","4","4"
"68716833","0","1"
"54597462","0","8"
"69439556","0","1"
"52720923","0","2"
"52868780","0","1"
"70017773","0","1"
"50149004","0","5"
"70560043","0","1"
"53554193","0","2"
"60968223","0","17"
"57001358","0","10"
"70952317","1","1"
"70676063","0","3"
"53648283","0","1"
"57414016","0","11"
"60108695","0","3"
"70462681","1","0"
"70472008","0","7"
"63044538","0","4"
"69185374","0","1"
"54961850","0","2"
"71599950","0","13"
"64647824","0","1"
"55215440","0","2"
"41465002","0","1"
"53228564","0","3"
"63092484","0","1"
"73230640","0","1"
"56396571","0","1"
"56645285","0","1"
"59848347","0","3"
"41445994","0","1"
"57034784","1","0"
"46110585","0","3"
"41602181","0","1"
"57163200","1","3"
"74532227","0","2"
"64570918","0","2"
"74990568","1","1"
"57763789","0","4"
"63179598","0","2"
"72277629","0","6"
"49013260","0","2"
"49947016","0","2"
"70145480","2","6"
"76507960","0","1"
"76575698","0","0"
"71944328","0","2"
"60231863","0","1"
"60604197","0","1"
"42936810","0","3"
"53145385","0","0"
"72173921","0","0"
"67270354","0","0"
"74882555","0","0"
"58941732","0","0"
"62165569","0","0"
"75719009","0","0"
"65890116","0","0"
"68364982","0","0"
"52562051","0","0"
"61723602","0","0"
"71107738","0","0"
"52176743","0","0"
"65082793","0","0"
"45357755","0","0"
"55988612","0","0"
"61209605","0","0"
"65241826","0","0"
"63918754","0","0"
"76902922","0","0"
"77098616","0","0"
"63244618","0","0"
"66371947","0","0"
"72435159","0","0"
"77083242","0","0"
"43201942","0","0"
"59957367","0","0"
"69215077","0","0"
"63269680","0","0"
"73411129","0","0"
"57919748","0","0"
"68648961","0","0"
"58660001","0","0"
"54480865","0","0"
"43463978","0","0"
"61266323","0","0"
"66045565","0","0"
"59878377","0","0"
"65055192","0","0"
"58560505","0","4"
"62413669","0","2"
"47392018","0","1"
"65007823","0","1"
"48671699","0","2"
"65993624","0","2"
"48842625","0","1"
"50136574","0","1"
"66251108","0","1"
"66282477","0","1"
"49131513","0","1"
"54125550","0","8"
"59731260","0","1"
"67741104","0","3"
"41524408","0","1"
"54051792","0","3"
"58372767","0","4"
"46407195","0","6"
"54403756","0","4"
"42854686","0","1"
"53504609","1","1"
"53555213","0","1"
"58743296","0","1"
"71074446","2","0"
"51776330","0","1"
"72189891","0","2"
"41443336","0","4"
"56044664","0","1"
"73309210","1","1"
"70837331","1","1"
"71445205","0","1"
"67262770","0","1"
"73380138","0","2"
"74025027","0","1"
"74026671","0","1"
"57490011","0","0"
"57480521","1","0"
"57660101","1","1"
"42712923","1","0"
"53301519","0","1"
"43067830","0","0"
"43659689","0","0"
"43839531","0","5"
"59325127","0","4"
"65665618","0","1"
"66137738","0","1"
"77288032","0","2"
"73432624","0","0"
"77158237","0","0"
"76755528","0","0"
"49338335","0","0"
"47887547","0","0"
"66743508","0","0"
"52061465","0","0"
"60057467","0","0"
"76975804","0","0"
"45007400","0","0"
"46082357","0","0"
"69826758","0","0"
"76200934","0","0"
"72283708","0","0"
"58485733","0","0"
"59972640","0","0"
"77448944","0","0"
"48323670","0","0"
"62604890","0","0"
"57017576","0","0"
"47770393","0","0"
"69280053","0","0"
"48052761","0","0"
"71664112","0","0"
"41804060","0","0"
"76987994","0","0"
"76128115","0","0"
"42917909","0","0"
"77346184","0","0"
"75769945","0","0"
"75969416","0","0"
"69285147","0","0"
"57544407","0","0"
"63718273","0","0"
"77194757","0","0"
"70770539","0","0"
"75324131","0","0"
"75725865","0","0"
"41713642","0","4"
"61507997","0","1"
"48934960","0","2"
"62933389","0","2"
"63052201","0","1"
"46526235","0","0"
"43164432","0","4"
"46401571","0","3"
"42250906","0","3"
"66623765","3","1"
"67208666","0","1"
"50475258","0","1"
"51425967","0","0"
"67486803","0","1"
"63560659","0","2"
"52749126","0","1"
"54471663","1","1"
"51979831","0","2"
"55210628","0","2"
"72361508","0","1"
"55399312","0","1"
"48539217","0","1"
"42723080","0","2"
"61406842","1","1"
"61596561","0","5"
"44394193","0","1"
"44596632","1","1"
"56714106","0","3"
"61934854","0","2"
"56182903","0","2"
"47333846","0","40"
"61547031","0","2"
"63079220","0","2"
"45372100","0","2"
"42145276","0","36"
"46328735","0","2"
"62707127","0","1"
"46474630","0","3"
"46664754","0","1"
"48667950","0","4"
"47018062","0","7"
"50423425","0","4"
"65194471","0","3"
"45701478","1","11"
"65409546","0","1"
"48490625","0","2"
"42625629","0","1"
"47846959","0","42"
"48915332","0","2"
"48403201","0","1"
"49087754","0","1"
"49053855","0","3"
"66907693","1","0"
"67212707","0","1"
"67274425","0","2"
"54042526","0","1"
"62696758","0","5"
"51048883","0","2"
"51646650","1","0"
"69051214","0","3"
"68733567","0","13"
"69471681","0","1"
"55341811","0","4"
"69942559","1","0"
"44957262","0","2"
"43128349","0","1"
"52518089","0","4"
"53798017","0","3"
"72084840","0","2"
"72249969","0","1"
"55124661","0","1"
"72790471","0","4"
"72856932","1","4"
"55698092","0","2"
"54859980","0","3"
"69380770","1","3"
"54974493","0","2"
"42064251","2","3"
"73247280","0","1"
"56175648","1","3"
"69399478","0","1"
"54084447","0","3"
"41423815","0","2"
"41516105","1","1"
"57690315","0","0"
"54933242","0","2"
"57798585","0","2"
"73447939","0","2"
"58467929","0","1"
"75698463","0","3"
"57090585","0","1"
"72389725","3","3"
"76620640","0","0"
"76628841","0","0"
"66687056","0","3"
"48310498","0","5"
"53020133","0","2"
"48436729","0","0"
"54201445","0","0"
"57197786","0","0"
"75008433","0","0"
"66461931","0","0"
"51257349","0","0"
"66054843","0","0"
"61813715","0","0"
"68069277","0","0"
"73841144","0","0"
"76303030","0","0"
"67255306","0","0"
"46691153","0","0"
"68405615","0","0"
"76882572","0","0"
"66424387","0","0"
"55811275","0","0"
"75606537","0","0"
"73315067","0","0"
"70424757","0","0"
"42279014","0","0"
"63606420","0","0"
"58826505","0","0"
"59374512","0","0"
"47052008","0","0"
"64594003","0","0"
"74783276","0","0"
"61410815","0","1"
"61721492","0","3"
"61958666","0","1"
"45650710","0","1"
"63072438","0","0"
"53256622","0","5"
"54934658","0","8"
"64780652","0","1"
"48000383","0","2"
"66943988","1","0"
"49594766","0","1"
"67429995","0","3"
"50348556","1","0"
"44599345","0","0"
"50918320","0","3"
"44688061","0","3"
"68423367","0","1"
"51427981","0","1"
"47401188","0","1"
"63137361","0","1"
"46999283","0","1"
"64939559","0","1"
"69894772","0","1"
"45775315","0","2"
"70138523","0","3"
"45353818","0","1"
"61226307","0","3"
"66430983","0","5"
"72558867","0","1"
"65865206","0","1"
"65245491","0","1"
"70804751","0","2"
"41569016","0","0"
"70706508","0","2"
"72224732","0","1"
"74504686","0","0"
"61076450","0","1"
"57786551","0","1"
"75509893","0","1"
"43187859","1","1"
"41613189","2","1"
"76240507","0","1"
"59462109","0","1"
"66883136","0","2"
"76675769","0","1"
"59677454","0","1"
"76806680","0","2"
"60662067","0","3"
"76404090","0","1"
"65992157","0","1"
"77437579","2","0"
"42527386","0","3"
"51737378","0","6"
"62924140","0","0"
"61227876","0","0"
"67383732","0","0"
"56326258","0","0"
"46495808","0","0"
"75344229","0","0"
"64684833","0","0"
"53010878","0","0"
"62019592","0","0"
"68684668","0","0"
"60102919","0","0"
"74965020","0","0"
"41702519","0","0"
"77132236","0","0"
"74183304","0","0"
"71491798","0","0"
"77154105","0","0"
"49479612","0","0"
"51633942","0","0"
"62353123","0","0"
"74494196","0","0"
"76474783","0","0"
"52595684","0","0"
"77105781","0","0"
"76818445","0","0"
"75873380","0","0"
"64608246","0","0"
"70933568","0","0"
"75768082","0","0"
"44364898","0","3"
"44567721","0","1"
"45238882","0","1"
"45290919","0","2"
"45309278","0","2"
"63477118","0","1"
"46298535","0","2"
"48757926","0","2"
"66219715","0","1"
"49436582","0","0"
"45927179","0","1"
"51082628","0","1"
"42157053","0","3"
"49929621","0","2"
"70672844","0","2"
"46968389","0","1"
"70962093","0","2"
"69457641","0","1"
"69994752","0","2"
"72727511","0","1"
"72956853","0","1"
"73545791","0","1"
"74503028","0","1"
"42838328","0","0"
"41699878","0","2"
"74033748","0","1"
"75601601","0","2"
"58267656","0","1"
"67630961","0","3"
"75008859","1","2"
"48141347","0","0"
"55247288","0","0"
"53098072","0","0"
"54026895","0","0"
"44418562","0","0"
"63833565","0","0"
"64208955","0","0"
"74714855","0","0"
"49378849","0","0"
"72384098","0","0"
"51365540","0","0"
"51608630","0","0"
"42169350","0","0"
"56772720","0","0"
"74255304","0","0"
"52882009","0","0"
"77258053","0","0"
"48268488","0","0"
"51215668","0","0"
"67157256","0","0"
"65677413","0","0"
"47405336","0","0"
"70343585","0","0"
"66096534","0","0"
"54687840","0","0"
"66282963","0","0"
"56576184","0","2"
"61615261","1","1"
"48473098","0","1"
"63388959","0","1"
"63825426","0","1"
"62699872","0","1"
"48545118","0","1"
"65981098","1","2"
"57751080","0","1"
"46085212","0","1"
"53233763","0","2"
"53794889","1","1"
"60760790","0","1"
"55391185","0","2"
"58933932","0","0"
"77134730","0","0"
"64050834","0","0"
"74153852","0","0"
"47321332","0","0"
"72947040","0","0"
"63060031","0","0"
"47262963","0","0"
"70085232","0","0"
"44006814","0","1"
"62057878","0","1"
"62148396","0","1"
"50981488","0","0"
"46255365","1","1"
"63504899","1","1"
"46589109","0","2"
"51293311","0","1"
"47450058","0","1"
"65134489","0","1"
"48007387","0","1"
"65289970","0","1"
"63010085","2","5"
"65977245","0","1"
"66457012","0","2"
"60342186","0","1"
"50358426","0","1"
"67177235","1","0"
"51127124","1","0"
"51618099","0","0"
"51783818","1","1"
"69084302","0","1"
"69192280","0","1"
"60385797","0","2"
"52126893","0","1"
"64912439","0","1"
"69748322","0","2"
"58182071","0","3"
"43284004","0","4"
"55791779","1","10"
"53204244","0","1"
"53331814","0","2"
"70930478","0","1"
"71064815","1","1"
"71235298","0","1"
"71720060","1","0"
"54844988","0","1"
"72186126","2","0"
"72467449","0","1"
"55383000","0","1"
"55696932","0","1"
"46970209","0","4"
"71396034","0","1"
"73554245","0","1"
"42948431","0","2"
"60066489","0","1"
"74479034","0","0"
"57365449","0","1"
"43005100","0","1"
"48081937","0","4"
"74873577","1","0"
"75296958","0","1"
"52759198","0","2"
"43856190","0","1"
"76259741","0","0"
"52713428","0","2"
"76440895","0","1"
"76533336","0","1"
"76303029","0","0"
"65035838","0","5"
